seeds,sc_nocum,sc_ryecum
77.96642928948089,0,0.04347826086956522
97.4580366118511,0.04347826086956521,0.04347826086956522
116.94964393422133,0.04347826086956521,0.08695652173913045
136.44125125659156,0.08695652173913042,0.08695652173913045
136.44125125659156,0.13043478260869562,0.08695652173913045
175.42446590133198,0.17391304347826084,0.08695652173913045
233.89928786844266,0.21739130434782605,0.08695652173913045
233.89928786844266,0.21739130434782605,0.13043478260869565
272.8825025131831,0.21739130434782605,0.1739130434782609
311.86571715792354,0.21739130434782605,0.21739130434782608
331.35732448029376,0.2608695652173913,0.21739130434782608
370.34053912503424,0.2608695652173913,0.2608695652173913
409.3237537697746,0.2608695652173913,0.3043478260869565
409.32375376977467,0.2608695652173913,0.3478260869565218
428.8153610921449,0.2608695652173913,0.39130434782608703
448.3069684145151,0.2608695652173913,0.43478260869565216
506.78179038162574,0.3043478260869565,0.43478260869565216
506.7817903816258,0.3478260869565218,0.43478260869565216
506.7817903816258,0.3478260869565218,0.4782608695652174
565.2566123487364,0.391304347826087,0.4782608695652174
565.2566123487364,0.391304347826087,0.5217391304347826
623.7314343158471,0.4347826086956523,0.5217391304347826
643.2230416382173,0.4347826086956523,0.5652173913043478
662.7146489605875,0.4782608695652174,0.5652173913043478
740.6810782500684,0.4782608695652174,0.608695652173913
779.6642928948089,0.5217391304347827,0.608695652173913
799.155900217179,0.5217391304347827,0.6521739130434784
838.1391148619196,0.5217391304347827,0.6956521739130436
896.6139368290303,0.5652173913043478,0.6956521739130436
916.1055441514004,0.6086956521739131,0.6956521739130436
935.5971514737706,0.6521739130434782,0.6956521739130436
1364.4125125659154,0.6521739130434782,0.7391304347826088
1539.8369784672477,0.6521739130434782,0.7826086956521741
1637.2950150790987,0.6956521739130433,0.7826086956521741
1734.7530516909496,0.7391304347826088,0.7826086956521741
2105.093590815984,0.782608695652174,0.7826086956521741
2261.0264493949458,0.782608695652174,0.8260869565217392
2826.2830617436825,0.782608695652174,0.8695652173913043
4132.220752342487,0.782608695652174,0.9130434782608695
4190.695574309598,0.8260869565217391,0.9130434782608695
4989.851474526777,0.8260869565217391,0.9565217391304348
5847.4821967110665,0.8695652173913042,0.9565217391304348
7796.642928948088,0.9130434782608697,0.9565217391304348
9258.513478125855,0.9565217391304348,0.9565217391304348
9862.753305119333,1,0.9565217391304348
16938.206763139722,1,1
