site_sys,yr_span,nabove1,ccbio_mean,ccbio_med,ccbio_var,ccbio_cv,ccbio_max,ccbio_stab
Boyd_grain,5yr,3,1.7212214740953948,1.756916632401316,0.9120261032177583,0.5298714412664894,2.7573684210526315,0.554838869938371
Boyd_silage,5yr,4,2.564156729714912,2.133116091008772,1.2706723910584452,0.4955517641855383,4.231315789473684,0.43961472390147815
Funcke_grain,5yr,0,0.24125168161434973,0.09225056053811657,0.07828373993922057,0.324489924444797,0.6277970852017937,1.159752810233611
Stout_grain,5yr,1,1.732015246636771,0.35646860986547085,9.706447487545995,5.604135128945305,7.301473094170403,1.7987816310098492
Boyd_grain,10yr,4,1.018391540819378,0.8630526315789474,0.6984953374587072,0.6858809303312864,2.7573684210526315,0.8206670042323563
Boyd_silage,10yr,10,1.991010341905901,1.7212894736842106,0.9500992476020877,0.4771945316429658,4.231315789473684,0.4895656871193284
Funcke_grain,10yr,2,0.4532442417448022,0.1373318385650224,0.4613752017518757,1.0179394667558768,2.108744394618834,1.49863140300441
Stout_grain,10yr,3,1.3162505231689088,0.4328531390134529,4.885123523648768,3.7113934145968663,7.301473094170403,1.6791875979540338
